Lea State,LEA,School State,School,ID,Year,Category,Yes/No,# of Types of AP Courses,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),LEP
VA,PRINCE WILLIAM CO PBLC SCHS,VA,GAR-FIELD HIGH,510313001299,2015,International Baccalaureate (IB),,,2.00,70.00,0.00,154.00,100.00,64.00,28.00,418.00,0.00,22.00
VA,PRINCE WILLIAM CO PBLC SCHS,VA,GAR-FIELD HIGH,510313001299,2015,Dual Enrollment,,,0.00,2.00,0.00,14.00,8.00,5.00,2.00,31.00,2.00,2.00
VA,PRINCE WILLIAM CO PBLC SCHS,VA,GAR-FIELD HIGH,510313001299,2015,Total Enrollment (Secondary Schools),,,10.00,223.00,2.00,1249.00,631.00,316.00,130.00,2561.00,275.00,628.00
VA,PRINCE WILLIAM CO PBLC SCHS,VA,OSBOURN PARK HIGH,510313001313,2015,Number of types of AP courses,,25.00,,,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,OSBOURN PARK HIGH,510313001313,2015,Self-select,Yes,,,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,OSBOURN PARK HIGH,510313001313,2015,AP mathematics,,,2.00,34.00,2.00,34.00,19.00,127.00,16.00,234.00,2.00,4.00
VA,PRINCE WILLIAM CO PBLC SCHS,VA,OSBOURN PARK HIGH,510313001313,2015,AP science,,,2.00,82.00,2.00,67.00,67.00,223.00,31.00,474.00,2.00,10.00
VA,PRINCE WILLIAM CO PBLC SCHS,VA,OSBOURN PARK HIGH,510313001313,2015,Other AP subjects,,,2.00,121.00,2.00,127.00,121.00,457.00,55.00,885.00,7.00,16.00
VA,PRINCE WILLIAM CO PBLC SCHS,VA,OSBOURN PARK HIGH,510313001313,2015,Enrollment in AP classes,,,2.00,133.00,2.00,145.00,142.00,502.00,61.00,987.00,10.00,19.00
VA,PRINCE WILLIAM CO PBLC SCHS,VA,OSBOURN PARK HIGH,510313001313,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,PRINCE WILLIAM CO PBLC SCHS,VA,OSBOURN PARK HIGH,510313001313,2015,Dual Enrollment,,,0.00,5.00,0.00,0.00,2.00,5.00,0.00,12.00,0.00,0.00
VA,PRINCE WILLIAM CO PBLC SCHS,VA,OSBOURN PARK HIGH,510313001313,2015,Total Enrollment (Secondary Schools),,,7.00,289.00,7.00,706.00,421.00,1192.00,172.00,2794.00,236.00,319.00
VA,PRINCE WILLIAM CO PBLC SCHS,VA,BATTLEFIELD HIGH,510313002457,2015,Number of types of AP courses,,30.00,,,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,BATTLEFIELD HIGH,510313002457,2015,Self-select,Yes,,,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,BATTLEFIELD HIGH,510313002457,2015,AP mathematics,,,0.00,55.00,0.00,25.00,16.00,178.00,19.00,293.00,5.00,2.00
VA,PRINCE WILLIAM CO PBLC SCHS,VA,BATTLEFIELD HIGH,510313002457,2015,AP science,,,0.00,43.00,2.00,19.00,19.00,163.00,16.00,262.00,2.00,0.00
VA,PRINCE WILLIAM CO PBLC SCHS,VA,BATTLEFIELD HIGH,510313002457,2015,Other AP subjects,,,0.00,115.00,0.00,82.00,64.00,487.00,46.00,794.00,7.00,4.00
VA,PRINCE WILLIAM CO PBLC SCHS,VA,BATTLEFIELD HIGH,510313002457,2015,Enrollment in AP classes,,,0.00,130.00,2.00,88.00,70.00,550.00,55.00,895.00,13.00,4.00
VA,PRINCE WILLIAM CO PBLC SCHS,VA,BATTLEFIELD HIGH,510313002457,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,PRINCE WILLIAM CO PBLC SCHS,VA,BATTLEFIELD HIGH,510313002457,2015,Dual Enrollment,,,0.00,20.00,0.00,8.00,5.00,44.00,8.00,85.00,0.00,0.00
VA,PRINCE WILLIAM CO PBLC SCHS,VA,BATTLEFIELD HIGH,510313002457,2015,Total Enrollment (Secondary Schools),,,4.00,289.00,2.00,340.00,223.00,1648.00,205.00,2711.00,221.00,76.00
VA,PRINCE WILLIAM CO PBLC SCHS,VA,FREEDOM HIGH,510313002458,2015,Number of types of AP courses,,16.00,,,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,FREEDOM HIGH,510313002458,2015,Self-select,Yes,,,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,FREEDOM HIGH,510313002458,2015,AP mathematics,,,0.00,7.00,0.00,25.00,22.00,4.00,4.00,62.00,0.00,4.00
VA,PRINCE WILLIAM CO PBLC SCHS,VA,FREEDOM HIGH,510313002458,2015,AP science,,,2.00,19.00,0.00,64.00,40.00,13.00,7.00,145.00,2.00,13.00
VA,PRINCE WILLIAM CO PBLC SCHS,VA,FREEDOM HIGH,510313002458,2015,Other AP subjects,,,2.00,28.00,0.00,151.00,91.00,22.00,10.00,304.00,4.00,31.00
VA,PRINCE WILLIAM CO PBLC SCHS,VA,FREEDOM HIGH,510313002458,2015,Enrollment in AP classes,,,2.00,34.00,0.00,178.00,109.00,28.00,13.00,364.00,4.00,40.00
VA,PRINCE WILLIAM CO PBLC SCHS,VA,FREEDOM HIGH,510313002458,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,PRINCE WILLIAM CO PBLC SCHS,VA,FREEDOM HIGH,510313002458,2015,Dual Enrollment,,,0.00,5.00,0.00,44.00,32.00,5.00,2.00,88.00,2.00,2.00
VA,PRINCE WILLIAM CO PBLC SCHS,VA,FREEDOM HIGH,510313002458,2015,Total Enrollment (Secondary Schools),,,4.00,118.00,4.00,1117.00,643.00,157.00,70.00,2113.00,308.00,664.00
VA,CULPEPER CO PBLC SCHS,VA,CULPEPER COUNTY HIGH,510105000376,2015,Number of types of AP courses,,24.00,,,,,,,,,,
VA,CULPEPER CO PBLC SCHS,VA,CULPEPER COUNTY HIGH,510105000376,2015,Self-select,Yes,,,,,,,,,,
VA,CULPEPER CO PBLC SCHS,VA,CULPEPER COUNTY HIGH,510105000376,2015,AP mathematics,,,0.00,0.00,0.00,2.00,0.00,31.00,4.00,37.00,0.00,0.00
VA,CULPEPER CO PBLC SCHS,VA,CULPEPER COUNTY HIGH,510105000376,2015,AP science,,,0.00,0.00,0.00,0.00,4.00,40.00,4.00,48.00,0.00,0.00
VA,CULPEPER CO PBLC SCHS,VA,CULPEPER COUNTY HIGH,510105000376,2015,Other AP subjects,,,2.00,2.00,0.00,10.00,10.00,169.00,10.00,203.00,0.00,0.00
VA,CULPEPER CO PBLC SCHS,VA,CULPEPER COUNTY HIGH,510105000376,2015,Enrollment in AP classes,,,2.00,2.00,0.00,10.00,10.00,178.00,10.00,212.00,0.00,0.00
VA,CULPEPER CO PBLC SCHS,VA,CULPEPER COUNTY HIGH,510105000376,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,CULPEPER CO PBLC SCHS,VA,CULPEPER COUNTY HIGH,510105000376,2015,Dual Enrollment,,,0.00,0.00,0.00,2.00,8.00,38.00,2.00,50.00,2.00,0.00
VA,CULPEPER CO PBLC SCHS,VA,CULPEPER COUNTY HIGH,510105000376,2015,Total Enrollment (Secondary Schools),,,4.00,19.00,0.00,142.00,145.00,826.00,37.00,1173.00,98.00,61.00
VA,CULPEPER CO PBLC SCHS,VA,EASTERN VIEW HIGH,510105002758,2015,Number of types of AP courses,,20.00,,,,,,,,,,
VA,CULPEPER CO PBLC SCHS,VA,EASTERN VIEW HIGH,510105002758,2015,Self-select,Yes,,,,,,,,,,
VA,CULPEPER CO PBLC SCHS,VA,EASTERN VIEW HIGH,510105002758,2015,AP mathematics,,,0.00,0.00,0.00,4.00,4.00,19.00,2.00,29.00,0.00,2.00
VA,CULPEPER CO PBLC SCHS,VA,EASTERN VIEW HIGH,510105002758,2015,AP science,,,0.00,2.00,0.00,4.00,4.00,19.00,2.00,31.00,0.00,2.00
VA,CULPEPER CO PBLC SCHS,VA,EASTERN VIEW HIGH,510105002758,2015,Other AP subjects,,,2.00,10.00,0.00,19.00,34.00,136.00,7.00,208.00,0.00,0.00
VA,CULPEPER CO PBLC SCHS,VA,EASTERN VIEW HIGH,510105002758,2015,Enrollment in AP classes,,,2.00,10.00,0.00,22.00,34.00,145.00,7.00,220.00,0.00,2.00
VA,CULPEPER CO PBLC SCHS,VA,EASTERN VIEW HIGH,510105002758,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,CULPEPER CO PBLC SCHS,VA,EASTERN VIEW HIGH,510105002758,2015,Dual Enrollment,,,0.00,0.00,0.00,2.00,8.00,23.00,2.00,35.00,0.00,0.00
VA,CULPEPER CO PBLC SCHS,VA,EASTERN VIEW HIGH,510105002758,2015,Total Enrollment (Secondary Schools),,,7.00,19.00,4.00,226.00,214.00,739.00,64.00,1273.00,110.00,76.00
VA,DANVILLE CITY PBLC SCHS,VA,GEORGE WASHINGTON HIGH,510111000390,2015,Number of types of AP courses,,18.00,,,,,,,,,,
VA,DANVILLE CITY PBLC SCHS,VA,GEORGE WASHINGTON HIGH,510111000390,2015,Self-select,Yes,,,,,,,,,,
VA,DANVILLE CITY PBLC SCHS,VA,GEORGE WASHINGTON HIGH,510111000390,2015,AP mathematics,,,0.00,2.00,0.00,4.00,13.00,22.00,2.00,43.00,0.00,0.00
VA,DANVILLE CITY PBLC SCHS,VA,GEORGE WASHINGTON HIGH,510111000390,2015,AP science,,,0.00,4.00,0.00,7.00,16.00,43.00,2.00,72.00,0.00,0.00
VA,DANVILLE CITY PBLC SCHS,VA,GEORGE WASHINGTON HIGH,510111000390,2015,Other AP subjects,,,0.00,10.00,0.00,22.00,34.00,79.00,0.00,145.00,4.00,0.00
VA,DANVILLE CITY PBLC SCHS,VA,GEORGE WASHINGTON HIGH,510111000390,2015,Enrollment in AP classes,,,0.00,10.00,0.00,25.00,46.00,91.00,5.00,177.00,4.00,0.00
VA,DANVILLE CITY PBLC SCHS,VA,GEORGE WASHINGTON HIGH,510111000390,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,DANVILLE CITY PBLC SCHS,VA,GEORGE WASHINGTON HIGH,510111000390,2015,Dual Enrollment,,,0.00,5.00,0.00,0.00,116.00,0.00,5.00,126.00,11.00,2.00
VA,DANVILLE CITY PBLC SCHS,VA,GEORGE WASHINGTON HIGH,510111000390,2015,Total Enrollment (Secondary Schools),,,2.00,22.00,0.00,94.00,1021.00,280.00,19.00,1438.00,257.00,37.00
VA,DANVILLE CITY PBLC SCHS,VA,GALILEO MAGNET HIGH,510111002261,2015,Number of types of AP courses,,17.00,,,,,,,,,,
VA,DANVILLE CITY PBLC SCHS,VA,GALILEO MAGNET HIGH,510111002261,2015,Self-select,Yes,,,,,,,,,,
VA,DANVILLE CITY PBLC SCHS,VA,GALILEO MAGNET HIGH,510111002261,2015,AP mathematics,,,0.00,0.00,0.00,2.00,7.00,10.00,0.00,19.00,0.00,0.00
VA,DANVILLE CITY PBLC SCHS,VA,GALILEO MAGNET HIGH,510111002261,2015,AP science,,,0.00,0.00,0.00,0.00,2.00,2.00,0.00,4.00,0.00,0.00
VA,DANVILLE CITY PBLC SCHS,VA,GALILEO MAGNET HIGH,510111002261,2015,Other AP subjects,,,0.00,0.00,0.00,2.00,7.00,22.00,4.00,35.00,2.00,0.00
VA,DANVILLE CITY PBLC SCHS,VA,GALILEO MAGNET HIGH,510111002261,2015,Enrollment in AP classes,,,0.00,0.00,0.00,5.00,10.00,28.00,4.00,47.00,2.00,0.00
VA,DANVILLE CITY PBLC SCHS,VA,GALILEO MAGNET HIGH,510111002261,2015,International Baccalaureate (IB),,,0.00,2.00,0.00,2.00,5.00,19.00,0.00,28.00,0.00,0.00
VA,DANVILLE CITY PBLC SCHS,VA,GALILEO MAGNET HIGH,510111002261,2015,Dual Enrollment,,,0.00,0.00,0.00,2.00,11.00,14.00,0.00,27.00,0.00,2.00
VA,DANVILLE CITY PBLC SCHS,VA,GALILEO MAGNET HIGH,510111002261,2015,Total Enrollment (Secondary Schools),,,0.00,7.00,0.00,19.00,109.00,136.00,13.00,284.00,17.00,7.00
VA,NORFOLK CITY PUBLIC SCHOOLS,VA,MAURY HIGH,510267001117,2015,Number of types of AP courses,,23.00,,,,,,,,,,
VA,NORFOLK CITY PUBLIC SCHOOLS,VA,MAURY HIGH,510267001117,2015,Self-select,Yes,,,,,,,,,,
VA,NORFOLK CITY PUBLIC SCHOOLS,VA,MAURY HIGH,510267001117,2015,AP mathematics,,,2.00,4.00,2.00,4.00,13.00,49.00,7.00,81.00,0.00,0.00
VA,NORFOLK CITY PUBLIC SCHOOLS,VA,MAURY HIGH,510267001117,2015,AP science,,,2.00,7.00,2.00,13.00,55.00,121.00,16.00,216.00,2.00,2.00
VA,NORFOLK CITY PUBLIC SCHOOLS,VA,MAURY HIGH,510267001117,2015,Other AP subjects,,,7.00,19.00,2.00,25.00,142.00,256.00,34.00,485.00,7.00,7.00
VA,NORFOLK CITY PUBLIC SCHOOLS,VA,MAURY HIGH,510267001117,2015,Enrollment in AP classes,,,7.00,22.00,2.00,25.00,157.00,268.00,37.00,518.00,7.00,7.00
VA,NORFOLK CITY PUBLIC SCHOOLS,VA,MAURY HIGH,510267001117,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,NORFOLK CITY PUBLIC SCHOOLS,VA,MAURY HIGH,510267001117,2015,Dual Enrollment,,,0.00,0.00,0.00,2.00,5.00,2.00,2.00,11.00,0.00,0.00
VA,NORFOLK CITY PUBLIC SCHOOLS,VA,MAURY HIGH,510267001117,2015,Total Enrollment (Secondary Schools),,,7.00,40.00,7.00,67.00,841.00,541.00,91.00,1594.00,161.00,19.00
VA,NORFOLK CITY PUBLIC SCHOOLS,VA,NORVIEW HIGH,510267001122,2015,Number of types of AP courses,,18.00,,,,,,,,,,
VA,NORFOLK CITY PUBLIC SCHOOLS,VA,NORVIEW HIGH,510267001122,2015,Self-select,No,,,,,,,,,,
VA,NORFOLK CITY PUBLIC SCHOOLS,VA,NORVIEW HIGH,510267001122,2015,AP mathematics,,,0.00,13.00,2.00,7.00,43.00,40.00,10.00,115.00,2.00,2.00
VA,NORFOLK CITY PUBLIC SCHOOLS,VA,NORVIEW HIGH,510267001122,2015,AP science,,,0.00,13.00,4.00,13.00,40.00,46.00,10.00,126.00,2.00,2.00
VA,NORFOLK CITY PUBLIC SCHOOLS,VA,NORVIEW HIGH,510267001122,2015,Other AP subjects,,,2.00,25.00,4.00,25.00,124.00,103.00,31.00,314.00,7.00,2.00
VA,NORFOLK CITY PUBLIC SCHOOLS,VA,NORVIEW HIGH,510267001122,2015,Enrollment in AP classes,,,2.00,28.00,4.00,25.00,130.00,109.00,31.00,329.00,7.00,2.00
VA,NORFOLK CITY PUBLIC SCHOOLS,VA,NORVIEW HIGH,510267001122,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,NORFOLK CITY PUBLIC SCHOOLS,VA,NORVIEW HIGH,510267001122,2015,Dual Enrollment,,,0.00,0.00,0.00,0.00,5.00,2.00,0.00,7.00,0.00,0.00
VA,NORFOLK CITY PUBLIC SCHOOLS,VA,NORVIEW HIGH,510267001122,2015,Total Enrollment (Secondary Schools),,,10.00,76.00,10.00,211.00,1069.00,424.00,118.00,1918.00,218.00,121.00
VA,NORTON CITY PBLC SCHS,VA,J.I. BURTON HIGH,510276001162,2015,Number of types of AP courses,,3.00,,,,,,,,,,
VA,NORTON CITY PBLC SCHS,VA,J.I. BURTON HIGH,510276001162,2015,Self-select,No,,,,,,,,,,
VA,NORTON CITY PBLC SCHS,VA,J.I. BURTON HIGH,510276001162,2015,AP mathematics,,,0,0,0,0,0,0,0,0,0,0
VA,NORTON CITY PBLC SCHS,VA,J.I. BURTON HIGH,510276001162,2015,AP science,,,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00
VA,NORTON CITY PBLC SCHS,VA,J.I. BURTON HIGH,510276001162,2015,Other AP subjects,,,0,0,0,0,0,0,0,0,0,0
VA,NORTON CITY PBLC SCHS,VA,J.I. BURTON HIGH,510276001162,2015,Enrollment in AP classes,,,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00
VA,NORTON CITY PBLC SCHS,VA,J.I. BURTON HIGH,510276001162,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,NORTON CITY PBLC SCHS,VA,J.I. BURTON HIGH,510276001162,2015,Dual Enrollment,,,0.00,0.00,0.00,2.00,5.00,32.00,2.00,41.00,0.00,0.00
VA,NORTON CITY PBLC SCHS,VA,J.I. BURTON HIGH,510276001162,2015,Total Enrollment (Secondary Schools),,,0.00,4.00,0.00,10.00,22.00,244.00,13.00,293.00,32.00,2.00
VA,ROCKINGHAM CO PBLC SCHS,VA,EAST ROCKINGHAM HIGH,510339002803,2015,Number of types of AP courses,,17.00,,,,,,,,,,
VA,ROCKINGHAM CO PBLC SCHS,VA,EAST ROCKINGHAM HIGH,510339002803,2015,Self-select,Yes,,,,,,,,,,
VA,ROCKINGHAM CO PBLC SCHS,VA,EAST ROCKINGHAM HIGH,510339002803,2015,AP mathematics,,,0.00,2.00,0.00,0.00,0.00,7.00,2.00,11.00,0.00,0.00
VA,ROCKINGHAM CO PBLC SCHS,VA,EAST ROCKINGHAM HIGH,510339002803,2015,AP science,,,0.00,2.00,0.00,0.00,0.00,10.00,0.00,12.00,0.00,0.00
VA,ROCKINGHAM CO PBLC SCHS,VA,EAST ROCKINGHAM HIGH,510339002803,2015,Other AP subjects,,,0,0,0,0,0,0,0,0,0,0
VA,ROCKINGHAM CO PBLC SCHS,VA,EAST ROCKINGHAM HIGH,510339002803,2015,Enrollment in AP classes,,,0.00,4.00,0.00,7.00,2.00,64.00,4.00,81.00,2.00,2.00
VA,ROCKINGHAM CO PBLC SCHS,VA,EAST ROCKINGHAM HIGH,510339002803,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,ROCKINGHAM CO PBLC SCHS,VA,EAST ROCKINGHAM HIGH,510339002803,2015,Dual Enrollment,,,0.00,0.00,0.00,0.00,0.00,14.00,0.00,14.00,0.00,0.00
VA,ROCKINGHAM CO PBLC SCHS,VA,EAST ROCKINGHAM HIGH,510339002803,2015,Total Enrollment (Secondary Schools),,,2.00,7.00,0.00,43.00,16.00,586.00,22.00,676.00,80.00,4.00
VA,RUSSELL CO PBLC SCHS,VA,CASTLEWOOD HIGH,510342001514,2015,Number of types of AP courses,,0,,,,,,,,,,
VA,RUSSELL CO PBLC SCHS,VA,CASTLEWOOD HIGH,510342001514,2015,Self-select,N/A,,,,,,,,,,
VA,RUSSELL CO PBLC SCHS,VA,CASTLEWOOD HIGH,510342001514,2015,AP mathematics,,,0,0,0,0,0,0,0,0,0,0
VA,RUSSELL CO PBLC SCHS,VA,CASTLEWOOD HIGH,510342001514,2015,AP science,,,0,0,0,0,0,0,0,0,0,0
VA,RUSSELL CO PBLC SCHS,VA,CASTLEWOOD HIGH,510342001514,2015,Other AP subjects,,,0,0,0,0,0,0,0,0,0,0
VA,RUSSELL CO PBLC SCHS,VA,CASTLEWOOD HIGH,510342001514,2015,Enrollment in AP classes,,,0,0,0,0,0,0,0,0,0,0
VA,RUSSELL CO PBLC SCHS,VA,CASTLEWOOD HIGH,510342001514,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,RUSSELL CO PBLC SCHS,VA,CASTLEWOOD HIGH,510342001514,2015,Dual Enrollment,,,0.00,0.00,0.00,0.00,0.00,62.00,0.00,62.00,2.00,0.00
VA,RUSSELL CO PBLC SCHS,VA,CASTLEWOOD HIGH,510342001514,2015,Total Enrollment (Secondary Schools),,,0.00,0.00,0.00,4.00,4.00,415.00,2.00,425.00,59.00,0.00
VA,RUSSELL CO PBLC SCHS,VA,HONAKER HIGH,510342001522,2015,Number of types of AP courses,,4.00,,,,,,,,,,
VA,RUSSELL CO PBLC SCHS,VA,HONAKER HIGH,510342001522,2015,Self-select,Yes,,,,,,,,,,
VA,RUSSELL CO PBLC SCHS,VA,HONAKER HIGH,510342001522,2015,AP mathematics,,,0,0,0,0,0,0,0,0,0,0
VA,RUSSELL CO PBLC SCHS,VA,HONAKER HIGH,510342001522,2015,AP science,,,0,0,0,0,0,0,0,0,0,0
VA,RUSSELL CO PBLC SCHS,VA,HONAKER HIGH,510342001522,2015,Other AP subjects,,,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00
VA,RUSSELL CO PBLC SCHS,VA,HONAKER HIGH,510342001522,2015,Enrollment in AP classes,,,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00
VA,RUSSELL CO PBLC SCHS,VA,HONAKER HIGH,510342001522,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,RUSSELL CO PBLC SCHS,VA,HONAKER HIGH,510342001522,2015,Dual Enrollment,,,0.00,0.00,0.00,0.00,0.00,23.00,0.00,23.00,0.00,0.00
VA,RUSSELL CO PBLC SCHS,VA,HONAKER HIGH,510342001522,2015,Total Enrollment (Secondary Schools),,,0.00,0.00,0.00,0.00,2.00,469.00,0.00,471.00,56.00,0.00
VA,RUSSELL CO PBLC SCHS,VA,LEBANON HIGH,510342002042,2015,Number of types of AP courses,,0,,,,,,,,,,
VA,RUSSELL CO PBLC SCHS,VA,LEBANON HIGH,510342002042,2015,Self-select,N/A,,,,,,,,,,
VA,RUSSELL CO PBLC SCHS,VA,LEBANON HIGH,510342002042,2015,AP mathematics,,,0,0,0,0,0,0,0,0,0,0
VA,RUSSELL CO PBLC SCHS,VA,LEBANON HIGH,510342002042,2015,AP science,,,0,0,0,0,0,0,0,0,0,0
VA,RUSSELL CO PBLC SCHS,VA,LEBANON HIGH,510342002042,2015,Other AP subjects,,,0,0,0,0,0,0,0,0,0,0
VA,RUSSELL CO PBLC SCHS,VA,LEBANON HIGH,510342002042,2015,Enrollment in AP classes,,,0,0,0,0,0,0,0,0,0,0
VA,RUSSELL CO PBLC SCHS,VA,LEBANON HIGH,510342002042,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,RUSSELL CO PBLC SCHS,VA,LEBANON HIGH,510342002042,2015,Dual Enrollment,,,0.00,0.00,0.00,0.00,0.00,92.00,0.00,92.00,0.00,0.00
VA,RUSSELL CO PBLC SCHS,VA,LEBANON HIGH,510342002042,2015,Total Enrollment (Secondary Schools),,,2.00,4.00,0.00,4.00,10.00,631.00,4.00,655.00,119.00,0.00
VA,HAMPTON CITY PBLC SCHS,VA,KECOUGHTAN HIGH,510180000747,2015,Number of types of AP courses,,21.00,,,,,,,,,,
VA,HAMPTON CITY PBLC SCHS,VA,KECOUGHTAN HIGH,510180000747,2015,Self-select,Yes,,,,,,,,,,
VA,HAMPTON CITY PBLC SCHS,VA,KECOUGHTAN HIGH,510180000747,2015,AP mathematics,,,0.00,10.00,0.00,10.00,34.00,91.00,7.00,152.00,2.00,0.00
VA,HAMPTON CITY PBLC SCHS,VA,KECOUGHTAN HIGH,510180000747,2015,AP science,,,0.00,10.00,0.00,7.00,31.00,88.00,7.00,143.00,0.00,0.00
VA,HAMPTON CITY PBLC SCHS,VA,KECOUGHTAN HIGH,510180000747,2015,Other AP subjects,,,2.00,28.00,0.00,25.00,157.00,307.00,34.00,553.00,4.00,2.00
VA,HAMPTON CITY PBLC SCHS,VA,KECOUGHTAN HIGH,510180000747,2015,Enrollment in AP classes,,,2.00,31.00,0.00,25.00,175.00,331.00,37.00,601.00,4.00,2.00
VA,HAMPTON CITY PBLC SCHS,VA,KECOUGHTAN HIGH,510180000747,2015,International Baccalaureate (IB),,,0.00,5.00,0.00,2.00,4.00,37.00,2.00,50.00,0.00,0.00
VA,HAMPTON CITY PBLC SCHS,VA,KECOUGHTAN HIGH,510180000747,2015,Dual Enrollment,,,0,0,0,0,0,0,0,0,0,0
VA,HAMPTON CITY PBLC SCHS,VA,KECOUGHTAN HIGH,510180000747,2015,Total Enrollment (Secondary Schools),,,7.00,46.00,4.00,76.00,697.00,754.00,85.00,1669.00,176.00,4.00
VA,HAMPTON CITY PBLC SCHS,VA,PHOEBUS HIGH,510180000755,2015,Number of types of AP courses,,16.00,,,,,,,,,,
VA,HAMPTON CITY PBLC SCHS,VA,PHOEBUS HIGH,510180000755,2015,Self-select,Yes,,,,,,,,,,
VA,HAMPTON CITY PBLC SCHS,VA,PHOEBUS HIGH,510180000755,2015,AP mathematics,,,0.00,0.00,0.00,4.00,31.00,16.00,4.00,55.00,2.00,0.00
VA,HAMPTON CITY PBLC SCHS,VA,PHOEBUS HIGH,510180000755,2015,AP science,,,0.00,0.00,0.00,2.00,40.00,19.00,2.00,63.00,4.00,0.00
VA,HAMPTON CITY PBLC SCHS,VA,PHOEBUS HIGH,510180000755,2015,Other AP subjects,,,0.00,2.00,2.00,13.00,166.00,52.00,16.00,251.00,4.00,0.00
VA,HAMPTON CITY PBLC SCHS,VA,PHOEBUS HIGH,510180000755,2015,Enrollment in AP classes,,,0.00,2.00,2.00,16.00,178.00,55.00,19.00,272.00,7.00,0.00
VA,HAMPTON CITY PBLC SCHS,VA,PHOEBUS HIGH,510180000755,2015,International Baccalaureate (IB),,,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00
VA,HAMPTON CITY PBLC SCHS,VA,PHOEBUS HIGH,510180000755,2015,Dual Enrollment,,,0,0,0,0,0,0,0,0,0,0
VA,HAMPTON CITY PBLC SCHS,VA,PHOEBUS HIGH,510180000755,2015,Total Enrollment (Secondary Schools),,,2.00,4.00,7.00,58.00,736.00,214.00,43.00,1064.00,164.00,4.00
VA,HANOVER CO PBLC SCHS,VA,LEE DAVIS HIGH,510183000772,2015,Number of types of AP courses,,15.00,,,,,,,,,,
VA,HANOVER CO PBLC SCHS,VA,LEE DAVIS HIGH,510183000772,2015,Self-select,Yes,,,,,,,,,,
VA,HANOVER CO PBLC SCHS,VA,LEE DAVIS HIGH,510183000772,2015,AP mathematics,,,2.00,4.00,0.00,2.00,10.00,118.00,7.00,143.00,0.00,0.00
VA,HANOVER CO PBLC SCHS,VA,LEE DAVIS HIGH,510183000772,2015,AP science,,,4.00,0.00,0.00,4.00,7.00,118.00,4.00,137.00,0.00,0.00
VA,HANOVER CO PBLC SCHS,VA,LEE DAVIS HIGH,510183000772,2015,Other AP subjects,,,4.00,0.00,0.00,7.00,22.00,250.00,5.00,288.00,4.00,0.00
VA,HANOVER CO PBLC SCHS,VA,LEE DAVIS HIGH,510183000772,2015,Enrollment in AP classes,,,7.00,4.00,0.00,7.00,25.00,310.00,7.00,360.00,4.00,0.00
VA,HANOVER CO PBLC SCHS,VA,LEE DAVIS HIGH,510183000772,2015,International Baccalaureate (IB),,,4.00,2.00,2.00,4.00,7.00,112.00,4.00,135.00,0.00,0.00
VA,HANOVER CO PBLC SCHS,VA,LEE DAVIS HIGH,510183000772,2015,Dual Enrollment,,,0.00,0.00,0.00,0.00,2.00,23.00,2.00,27.00,0.00,0.00
VA,HANOVER CO PBLC SCHS,VA,LEE DAVIS HIGH,510183000772,2015,Total Enrollment (Secondary Schools),,,13.00,22.00,2.00,43.00,178.00,1261.00,34.00,1553.00,218.00,10.00
VA,HANOVER CO PBLC SCHS,VA,PATRICK HENRY HIGH,510183000776,2015,Number of types of AP courses,,16.00,,,,,,,,,,
VA,HANOVER CO PBLC SCHS,VA,PATRICK HENRY HIGH,510183000776,2015,Self-select,Yes,,,,,,,,,,
