Lea State,LEA,School State,School,ID,Year,Category,Yes/No,# of Types of AP Courses,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),LEP
VA,DANVILLE CITY PBLC SCHS,VA,GEORGE WASHINGTON HIGH,510111000390,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,DANVILLE CITY PBLC SCHS,VA,GEORGE WASHINGTON HIGH,510111000390,2015,Self-select,Yes,,,,,,,,,,,
VA,DANVILLE CITY PBLC SCHS,VA,GEORGE WASHINGTON HIGH,510111000390,2015,AP mathematics,,,0,0.05,0,0.09,0.3,0.51,0.05,1,0,0
VA,DANVILLE CITY PBLC SCHS,VA,GEORGE WASHINGTON HIGH,510111000390,2015,AP science,,,0,0.06,0,0.1,0.22,0.6,0.03,1,0,0
VA,DANVILLE CITY PBLC SCHS,VA,GEORGE WASHINGTON HIGH,510111000390,2015,Other AP subjects,,,0,0.07,0,0.15,0.23,0.54,0,1,0.03,0
VA,DANVILLE CITY PBLC SCHS,VA,GEORGE WASHINGTON HIGH,510111000390,2015,Enrollment in AP classes,,,0,0.06,0,0.14,0.26,0.51,0.03,1,0.02,0
VA,DANVILLE CITY PBLC SCHS,VA,GEORGE WASHINGTON HIGH,510111000390,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,DANVILLE CITY PBLC SCHS,VA,GEORGE WASHINGTON HIGH,510111000390,2015,Dual Enrollment,,,0,0.02,0,0,0.38,0,0.02,0.41,0.04,0.01
VA,DANVILLE CITY PBLC SCHS,VA,GEORGE WASHINGTON HIGH,510111000390,2015,Total Enrollment (Secondary Schools),,,0,0.02,0,0.07,0.71,0.19,0.01,1,0.18,0.03
VA,DANVILLE CITY PBLC SCHS,VA,GALILEO MAGNET HIGH,510111002261,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,DANVILLE CITY PBLC SCHS,VA,GALILEO MAGNET HIGH,510111002261,2015,Self-select,Yes,,,,,,,,,,,
VA,DANVILLE CITY PBLC SCHS,VA,GALILEO MAGNET HIGH,510111002261,2015,AP mathematics,,,0,0,0,0.11,0.37,0.53,0,1,0,0
VA,DANVILLE CITY PBLC SCHS,VA,GALILEO MAGNET HIGH,510111002261,2015,AP science,,,0,0,0,0,0.5,0.5,0,1,0,0
VA,DANVILLE CITY PBLC SCHS,VA,GALILEO MAGNET HIGH,510111002261,2015,Other AP subjects,,,0,0,0,0.06,0.2,0.63,0.11,1,0.06,0
VA,DANVILLE CITY PBLC SCHS,VA,GALILEO MAGNET HIGH,510111002261,2015,Enrollment in AP classes,,,0,0,0,0.11,0.21,0.6,0.09,1,0.04,0
VA,DANVILLE CITY PBLC SCHS,VA,GALILEO MAGNET HIGH,510111002261,2015,International Baccalaureate (IB),,,0,0.07,0,0.07,0.18,0.68,0,1,0,0
VA,DANVILLE CITY PBLC SCHS,VA,GALILEO MAGNET HIGH,510111002261,2015,Dual Enrollment,,,0,0,0,0.04,0.23,0.29,0,0.56,0,0.04
VA,DANVILLE CITY PBLC SCHS,VA,GALILEO MAGNET HIGH,510111002261,2015,Total Enrollment (Secondary Schools),,,0,0.02,0,0.07,0.38,0.48,0.05,1,0.06,0.02
VA,POWHATAN CO PBLC SCHS,VA,POWHATAN HIGH,510303001268,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,POWHATAN CO PBLC SCHS,VA,POWHATAN HIGH,510303001268,2015,Self-select,No,,,,,,,,,,,
VA,POWHATAN CO PBLC SCHS,VA,POWHATAN HIGH,510303001268,2015,AP mathematics,,,0,0.02,0,0.02,0.02,0.91,0.02,1,0,0
VA,POWHATAN CO PBLC SCHS,VA,POWHATAN HIGH,510303001268,2015,AP science,,,0,0,0,0.06,0.03,0.91,0,1,0,0
VA,POWHATAN CO PBLC SCHS,VA,POWHATAN HIGH,510303001268,2015,Other AP subjects,,,0,0.01,0.01,0.02,0.03,0.9,0.02,1,0.01,0
VA,POWHATAN CO PBLC SCHS,VA,POWHATAN HIGH,510303001268,2015,Enrollment in AP classes,,,0,0.01,0.01,0.03,0.03,0.91,0.02,1,0.01,0
VA,POWHATAN CO PBLC SCHS,VA,POWHATAN HIGH,510303001268,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,POWHATAN CO PBLC SCHS,VA,POWHATAN HIGH,510303001268,2015,Dual Enrollment,,,0,0,0,0,0,0.59,0,0.59,0,0
VA,POWHATAN CO PBLC SCHS,VA,POWHATAN HIGH,510303001268,2015,Total Enrollment (Secondary Schools),,,0,0,0,0.03,0.06,0.87,0.03,1,0.11,0
VA,PRINCE EDWARD CO PBLC SCHS,VA,PRINCE EDWARD COUNTY HIGH,510306001271,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,PRINCE EDWARD CO PBLC SCHS,VA,PRINCE EDWARD COUNTY HIGH,510306001271,2015,Self-select,No,,,,,,,,,,,
VA,PRINCE EDWARD CO PBLC SCHS,VA,PRINCE EDWARD COUNTY HIGH,510306001271,2015,AP mathematics,,,0,0.07,0,0.07,0.15,0.7,0,1,0.07,0
VA,PRINCE EDWARD CO PBLC SCHS,VA,PRINCE EDWARD COUNTY HIGH,510306001271,2015,AP science,,,0,0.13,0,0.13,0.27,0.47,0,1,0,0
VA,PRINCE EDWARD CO PBLC SCHS,VA,PRINCE EDWARD COUNTY HIGH,510306001271,2015,Other AP subjects,,,0,0.09,0,0.09,0.37,0.44,0,1,0.05,0.05
VA,PRINCE EDWARD CO PBLC SCHS,VA,PRINCE EDWARD COUNTY HIGH,510306001271,2015,Enrollment in AP classes,,,0,0.07,0,0.07,0.38,0.48,0,1,0.07,0.03
VA,PRINCE EDWARD CO PBLC SCHS,VA,PRINCE EDWARD COUNTY HIGH,510306001271,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,PRINCE EDWARD CO PBLC SCHS,VA,PRINCE EDWARD COUNTY HIGH,510306001271,2015,Dual Enrollment,,,0,0,0,0.01,0.35,0.26,0,0.63,0,0.01
VA,PRINCE EDWARD CO PBLC SCHS,VA,PRINCE EDWARD COUNTY HIGH,510306001271,2015,Total Enrollment (Secondary Schools),,,0,0.01,0,0.02,0.59,0.37,0,1,0.14,0.01
VA,PRINCE WILLIAM CO PBLC SCHS,VA,C.D. HYLTON HIGH,510313000186,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,C.D. HYLTON HIGH,510313000186,2015,Self-select,Yes,,,,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,C.D. HYLTON HIGH,510313000186,2015,AP mathematics,,,0,0.13,0.02,0.16,0.21,0.36,0.13,1,0,0.04
VA,PRINCE WILLIAM CO PBLC SCHS,VA,C.D. HYLTON HIGH,510313000186,2015,AP science,,,0.01,0.15,0.01,0.15,0.21,0.34,0.12,1,0,0.01
VA,PRINCE WILLIAM CO PBLC SCHS,VA,C.D. HYLTON HIGH,510313000186,2015,Other AP subjects,,,0.01,0.09,0,0.24,0.29,0.27,0.1,1,0.02,0.03
VA,PRINCE WILLIAM CO PBLC SCHS,VA,C.D. HYLTON HIGH,510313000186,2015,Enrollment in AP classes,,,0.01,0.09,0,0.24,0.29,0.27,0.1,1,0.02,0.03
VA,PRINCE WILLIAM CO PBLC SCHS,VA,C.D. HYLTON HIGH,510313000186,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,PRINCE WILLIAM CO PBLC SCHS,VA,C.D. HYLTON HIGH,510313000186,2015,Dual Enrollment,,,0,0,0,0.25,0.25,0.25,0,0.75,0,0
VA,PRINCE WILLIAM CO PBLC SCHS,VA,C.D. HYLTON HIGH,510313000186,2015,Total Enrollment (Secondary Schools),,,0.01,0.07,0,0.31,0.29,0.23,0.08,1,0.11,0.11
VA,ALBEMARLE CO PBLC SCHS,VA,ALBEMARLE HIGH,510009000015,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,ALBEMARLE CO PBLC SCHS,VA,ALBEMARLE HIGH,510009000015,2015,Self-select,Yes,,,,,,,,,,,
VA,ALBEMARLE CO PBLC SCHS,VA,ALBEMARLE HIGH,510009000015,2015,AP mathematics,,,0,0.17,0,0.02,0.02,0.75,0.03,1,0.01,0.01
VA,ALBEMARLE CO PBLC SCHS,VA,ALBEMARLE HIGH,510009000015,2015,AP science,,,0,0.11,0,0.03,0.03,0.79,0.03,1,0.01,0.01
VA,ALBEMARLE CO PBLC SCHS,VA,ALBEMARLE HIGH,510009000015,2015,Other AP subjects,,,0,0.1,0,0.06,0.05,0.76,0.03,1,0.01,0.02
VA,ALBEMARLE CO PBLC SCHS,VA,ALBEMARLE HIGH,510009000015,2015,Enrollment in AP classes,,,0,0.1,0,0.06,0.05,0.77,0.03,1,0.01,0.02
VA,ALBEMARLE CO PBLC SCHS,VA,ALBEMARLE HIGH,510009000015,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,ALBEMARLE CO PBLC SCHS,VA,ALBEMARLE HIGH,510009000015,2015,Dual Enrollment,,,0,0.05,0,0.03,0.03,0.32,0.02,0.45,0,0
VA,ALBEMARLE CO PBLC SCHS,VA,ALBEMARLE HIGH,510009000015,2015,Total Enrollment (Secondary Schools),,,0,0.07,0,0.1,0.15,0.62,0.05,1,0.11,0.08
VA,REGIONAL ALTERNATIVE/WYTHE CO,VA,REGIONAL ALTERNATIVE/WYTHE CO,510009402364,2015,Number of types of AP courses,,0,,,,,,,,,,
VA,REGIONAL ALTERNATIVE/WYTHE CO,VA,REGIONAL ALTERNATIVE/WYTHE CO,510009402364,2015,Self-select,N/A,,,,,,,,,,,
VA,REGIONAL ALTERNATIVE/WYTHE CO,VA,REGIONAL ALTERNATIVE/WYTHE CO,510009402364,2015,AP mathematics,,,0,0,0,0,0,0,0,0,0,0
VA,REGIONAL ALTERNATIVE/WYTHE CO,VA,REGIONAL ALTERNATIVE/WYTHE CO,510009402364,2015,AP science,,,0,0,0,0,0,0,0,0,0,0
VA,REGIONAL ALTERNATIVE/WYTHE CO,VA,REGIONAL ALTERNATIVE/WYTHE CO,510009402364,2015,Other AP subjects,,,0,0,0,0,0,0,0,0,0,0
VA,REGIONAL ALTERNATIVE/WYTHE CO,VA,REGIONAL ALTERNATIVE/WYTHE CO,510009402364,2015,Enrollment in AP classes,,,0,0,0,0,0,0,0,0,0,0
VA,REGIONAL ALTERNATIVE/WYTHE CO,VA,REGIONAL ALTERNATIVE/WYTHE CO,510009402364,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,REGIONAL ALTERNATIVE/WYTHE CO,VA,REGIONAL ALTERNATIVE/WYTHE CO,510009402364,2015,Dual Enrollment,,,0,0,0,0,0,0,0,0,0,0
VA,REGIONAL ALTERNATIVE/WYTHE CO,VA,REGIONAL ALTERNATIVE/WYTHE CO,510009402364,2015,Total Enrollment (Secondary Schools),,,0,0,0,0,0.2,0.8,0,1,0.4,0
VA,REGIONAL LEARNING ACADEMY/WISE CO,VA,REGIONAL LEARNING ACADEMY/WISE CO,510010202372,2015,Number of types of AP courses,,0,,,,,,,,,,
VA,REGIONAL LEARNING ACADEMY/WISE CO,VA,REGIONAL LEARNING ACADEMY/WISE CO,510010202372,2015,Self-select,N/A,,,,,,,,,,,
VA,REGIONAL LEARNING ACADEMY/WISE CO,VA,REGIONAL LEARNING ACADEMY/WISE CO,510010202372,2015,AP mathematics,,,0,0,0,0,0,0,0,0,0,0
VA,REGIONAL LEARNING ACADEMY/WISE CO,VA,REGIONAL LEARNING ACADEMY/WISE CO,510010202372,2015,AP science,,,0,0,0,0,0,0,0,0,0,0
VA,REGIONAL LEARNING ACADEMY/WISE CO,VA,REGIONAL LEARNING ACADEMY/WISE CO,510010202372,2015,Other AP subjects,,,0,0,0,0,0,0,0,0,0,0
VA,REGIONAL LEARNING ACADEMY/WISE CO,VA,REGIONAL LEARNING ACADEMY/WISE CO,510010202372,2015,Enrollment in AP classes,,,0,0,0,0,0,0,0,0,0,0
VA,REGIONAL LEARNING ACADEMY/WISE CO,VA,REGIONAL LEARNING ACADEMY/WISE CO,510010202372,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,REGIONAL LEARNING ACADEMY/WISE CO,VA,REGIONAL LEARNING ACADEMY/WISE CO,510010202372,2015,Dual Enrollment,,,0,0,0,0,0,0,0,0,0,0
VA,REGIONAL LEARNING ACADEMY/WISE CO,VA,REGIONAL LEARNING ACADEMY/WISE CO,510010202372,2015,Total Enrollment (Secondary Schools),,,0,0,0,0,0.04,0.96,0,1,0.3,0
VA,ARLINGTON CO PBLC SCHS,VA,WAKEFIELD HIGH,510027000111,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,ARLINGTON CO PBLC SCHS,VA,WAKEFIELD HIGH,510027000111,2015,Self-select,No,,,,,,,,,,,
VA,ARLINGTON CO PBLC SCHS,VA,WAKEFIELD HIGH,510027000111,2015,AP mathematics,,,0,0.17,0,0.26,0.23,0.29,0.04,1,0.02,0.07
VA,ARLINGTON CO PBLC SCHS,VA,WAKEFIELD HIGH,510027000111,2015,AP science,,,0,0.14,0,0.29,0.26,0.26,0.05,1,0.04,0.11
VA,ARLINGTON CO PBLC SCHS,VA,WAKEFIELD HIGH,510027000111,2015,Other AP subjects,,,0,0.09,0,0.37,0.21,0.27,0.05,1,0.04,0.14
VA,ARLINGTON CO PBLC SCHS,VA,WAKEFIELD HIGH,510027000111,2015,Enrollment in AP classes,,,0,0.09,0,0.37,0.21,0.27,0.05,1,0.04,0.15
VA,ARLINGTON CO PBLC SCHS,VA,WAKEFIELD HIGH,510027000111,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,ARLINGTON CO PBLC SCHS,VA,WAKEFIELD HIGH,510027000111,2015,Dual Enrollment,,,0,0.07,0,0.3,0.07,0.11,0,0.54,0.07,0.11
VA,ARLINGTON CO PBLC SCHS,VA,WAKEFIELD HIGH,510027000111,2015,Total Enrollment (Secondary Schools),,,0,0.1,0,0.43,0.22,0.2,0.04,1,0.18,0.3
VA,ARLINGTON CO PBLC SCHS,VA,WASHINGTON LEE HIGH,510027000112,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,ARLINGTON CO PBLC SCHS,VA,WASHINGTON LEE HIGH,510027000112,2015,Self-select,No,,,,,,,,,,,
VA,ARLINGTON CO PBLC SCHS,VA,WASHINGTON LEE HIGH,510027000112,2015,AP mathematics,,,0,0.1,0,0.13,0.05,0.66,0.07,1,0.03,0.02
VA,ARLINGTON CO PBLC SCHS,VA,WASHINGTON LEE HIGH,510027000112,2015,AP science,,,0,0.16,0,0.08,0.03,0.65,0.08,1,0.02,0.03
VA,ARLINGTON CO PBLC SCHS,VA,WASHINGTON LEE HIGH,510027000112,2015,Other AP subjects,,,0,0.12,0,0.22,0.09,0.5,0.07,1,0.06,0.07
VA,ARLINGTON CO PBLC SCHS,VA,WASHINGTON LEE HIGH,510027000112,2015,Enrollment in AP classes,,,0,0.12,0,0.21,0.08,0.52,0.07,1,0.06,0.07
VA,ARLINGTON CO PBLC SCHS,VA,WASHINGTON LEE HIGH,510027000112,2015,International Baccalaureate (IB),,,0,0.11,0,0.18,0.07,0.58,0.06,1,0.05,0.04
VA,ARLINGTON CO PBLC SCHS,VA,WASHINGTON LEE HIGH,510027000112,2015,Dual Enrollment,,,0.01,0.06,0,0.22,0.05,0.2,0.01,0.55,0.01,0.01
VA,ARLINGTON CO PBLC SCHS,VA,WASHINGTON LEE HIGH,510027000112,2015,Total Enrollment (Secondary Schools),,,0,0.1,0,0.32,0.1,0.43,0.05,1,0.12,0.19
VA,ARLINGTON CO PBLC SCHS,VA,YORKTOWN HIGH,510027000115,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,ARLINGTON CO PBLC SCHS,VA,YORKTOWN HIGH,510027000115,2015,Self-select,No,,,,,,,,,,,
VA,ARLINGTON CO PBLC SCHS,VA,YORKTOWN HIGH,510027000115,2015,AP mathematics,,,0.01,0.1,0,0.09,0.02,0.74,0.05,1,0.01,0.01
VA,ARLINGTON CO PBLC SCHS,VA,YORKTOWN HIGH,510027000115,2015,AP science,,,0.01,0.1,0,0.08,0.01,0.77,0.04,1,0.02,0.02
VA,ARLINGTON CO PBLC SCHS,VA,YORKTOWN HIGH,510027000115,2015,Other AP subjects,,,0,0.09,0,0.1,0.03,0.74,0.04,1,0.05,0.03
VA,ARLINGTON CO PBLC SCHS,VA,YORKTOWN HIGH,510027000115,2015,Enrollment in AP classes,,,0,0.09,0,0.1,0.03,0.73,0.04,1,0.05,0.03
VA,ARLINGTON CO PBLC SCHS,VA,YORKTOWN HIGH,510027000115,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,ARLINGTON CO PBLC SCHS,VA,YORKTOWN HIGH,510027000115,2015,Dual Enrollment,,,0,0.03,0,0.08,0.03,0.13,0,0.28,0,0
VA,ARLINGTON CO PBLC SCHS,VA,YORKTOWN HIGH,510027000115,2015,Total Enrollment (Secondary Schools),,,0,0.09,0,0.14,0.06,0.65,0.05,1,0.13,0.09
VA,AUGUSTA CO PBLC SCHS,VA,FT DEFIANCE HIGH,510030000124,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,AUGUSTA CO PBLC SCHS,VA,FT DEFIANCE HIGH,510030000124,2015,Self-select,Yes,,,,,,,,,,,
VA,AUGUSTA CO PBLC SCHS,VA,FT DEFIANCE HIGH,510030000124,2015,AP mathematics,,,0,0,0,0,0,1,0,1,0,0
VA,AUGUSTA CO PBLC SCHS,VA,FT DEFIANCE HIGH,510030000124,2015,AP science,,,0,0,0,0.22,0,0.78,0,1,0,0
VA,AUGUSTA CO PBLC SCHS,VA,FT DEFIANCE HIGH,510030000124,2015,Other AP subjects,,,0,0,0,0.06,0,0.91,0.03,1,0,0
VA,AUGUSTA CO PBLC SCHS,VA,FT DEFIANCE HIGH,510030000124,2015,Enrollment in AP classes,,,0,0,0,0.06,0,0.91,0.03,1,0,0
VA,AUGUSTA CO PBLC SCHS,VA,FT DEFIANCE HIGH,510030000124,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,AUGUSTA CO PBLC SCHS,VA,FT DEFIANCE HIGH,510030000124,2015,Dual Enrollment,,,0,0,0,0.02,0,0.54,0.02,0.58,0,0
VA,AUGUSTA CO PBLC SCHS,VA,FT DEFIANCE HIGH,510030000124,2015,Total Enrollment (Secondary Schools),,,0,0.01,0,0.07,0.01,0.88,0.03,1,0.07,0.01
VA,HENRICO CO PBLC SCHS,VA,ISEAP PRGM,510189002844,2015,Number of types of AP courses,,0,,,,,,,,,,
VA,HENRICO CO PBLC SCHS,VA,ISEAP PRGM,510189002844,2015,Self-select,N/A,,,,,,,,,,,
VA,HENRICO CO PBLC SCHS,VA,ISEAP PRGM,510189002844,2015,AP mathematics,,,0,0,0,0,0,0,0,0,0,0
VA,HENRICO CO PBLC SCHS,VA,ISEAP PRGM,510189002844,2015,AP science,,,0,0,0,0,0,0,0,0,0,0
VA,HENRICO CO PBLC SCHS,VA,ISEAP PRGM,510189002844,2015,Other AP subjects,,,0,0,0,0,0,0,0,0,0,0
VA,HENRICO CO PBLC SCHS,VA,ISEAP PRGM,510189002844,2015,Enrollment in AP classes,,,0,0,0,0,0,0,0,0,0,0
VA,HENRICO CO PBLC SCHS,VA,ISEAP PRGM,510189002844,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,HENRICO CO PBLC SCHS,VA,ISEAP PRGM,510189002844,2015,Dual Enrollment,,,0,0,0,0,0,0,0,0,0,0
VA,HENRICO CO PBLC SCHS,VA,ISEAP PRGM,510189002844,2015,Total Enrollment (Secondary Schools),,,0,0,0,0.15,0.31,0.54,0,1,0,0.15
VA,HENRY CO PBLC SCHS,VA,MAGNA VISTA HIGH,510192002125,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,HENRY CO PBLC SCHS,VA,MAGNA VISTA HIGH,510192002125,2015,Self-select,Yes,,,,,,,,,,,
VA,HENRY CO PBLC SCHS,VA,MAGNA VISTA HIGH,510192002125,2015,AP mathematics,,,0,0,0,0,0,0,0,0,0,0
VA,HENRY CO PBLC SCHS,VA,MAGNA VISTA HIGH,510192002125,2015,AP science,,,0,0,0,0.04,0.27,0.65,0.04,1,0,0
VA,HENRY CO PBLC SCHS,VA,MAGNA VISTA HIGH,510192002125,2015,Other AP subjects,,,0,0,0,0,0.15,0.85,0,1,0,0
VA,HENRY CO PBLC SCHS,VA,MAGNA VISTA HIGH,510192002125,2015,Enrollment in AP classes,,,0.02,0.02,0,0.17,0.2,0.56,0.02,1,0,0
VA,HENRY CO PBLC SCHS,VA,MAGNA VISTA HIGH,510192002125,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,HENRY CO PBLC SCHS,VA,MAGNA VISTA HIGH,510192002125,2015,Dual Enrollment,,,0,0.01,0,0.04,0.24,0.37,0.04,0.69,0.01,0.01
VA,HENRY CO PBLC SCHS,VA,MAGNA VISTA HIGH,510192002125,2015,Total Enrollment (Secondary Schools),,,0,0.01,0,0.1,0.27,0.57,0.05,1,0.11,0.02
VA,HIGHLAND CO PBLC SCHS,VA,HIGHLAND HIGH,510195000862,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,HIGHLAND CO PBLC SCHS,VA,HIGHLAND HIGH,510195000862,2015,Self-select,No,,,,,,,,,,,
VA,HIGHLAND CO PBLC SCHS,VA,HIGHLAND HIGH,510195000862,2015,AP mathematics,,,0,0,0,0,0,0,0,0,0,0
VA,HIGHLAND CO PBLC SCHS,VA,HIGHLAND HIGH,510195000862,2015,AP science,,,0,0,0,0,0,1,0,1,0,0
VA,HIGHLAND CO PBLC SCHS,VA,HIGHLAND HIGH,510195000862,2015,Other AP subjects,,,0,0,0,0,0,1,0,1,0,0
VA,HIGHLAND CO PBLC SCHS,VA,HIGHLAND HIGH,510195000862,2015,Enrollment in AP classes,,,0,0,0,0,0,1,0,1,0,0
VA,HIGHLAND CO PBLC SCHS,VA,HIGHLAND HIGH,510195000862,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,HIGHLAND CO PBLC SCHS,VA,HIGHLAND HIGH,510195000862,2015,Dual Enrollment,,,0,0,0,0,0,0,0,0,0,0
VA,HIGHLAND CO PBLC SCHS,VA,HIGHLAND HIGH,510195000862,2015,Total Enrollment (Secondary Schools),,,0,0,0,0.04,0,0.96,0,1,0.18,0.02
VA,STAFFORD CO PBLC SCHS,VA,NORTH STAFFORD HIGH,510366001979,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,NORTH STAFFORD HIGH,510366001979,2015,Self-select,No,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,NORTH STAFFORD HIGH,510366001979,2015,AP mathematics,,,0,0.07,0,0.13,0.1,0.63,0.07,1,0,0.04
VA,STAFFORD CO PBLC SCHS,VA,NORTH STAFFORD HIGH,510366001979,2015,AP science,,,0,0.05,0,0.13,0.13,0.61,0.09,1,0,0.05
VA,STAFFORD CO PBLC SCHS,VA,NORTH STAFFORD HIGH,510366001979,2015,Other AP subjects,,,0.01,0.05,0.01,0.15,0.17,0.58,0.05,1,0.01,0.04
VA,STAFFORD CO PBLC SCHS,VA,NORTH STAFFORD HIGH,510366001979,2015,Enrollment in AP classes,,,0.01,0.05,0.01,0.15,0.16,0.59,0.05,1,0.01,0.05
VA,STAFFORD CO PBLC SCHS,VA,NORTH STAFFORD HIGH,510366001979,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,STAFFORD CO PBLC SCHS,VA,NORTH STAFFORD HIGH,510366001979,2015,Dual Enrollment,,,0,0,0,0.12,0.19,0.19,0,0.5,0,0.05
VA,STAFFORD CO PBLC SCHS,VA,NORTH STAFFORD HIGH,510366001979,2015,Total Enrollment (Secondary Schools),,,0,0.03,0,0.24,0.23,0.43,0.06,1,0.1,0.13
VA,SUFFOLK CITY PBLC SCHS,VA,NANSEMOND RIVER HIGH,510371002218,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,SUFFOLK CITY PBLC SCHS,VA,NANSEMOND RIVER HIGH,510371002218,2015,Self-select,Yes,,,,,,,,,,,
VA,SUFFOLK CITY PBLC SCHS,VA,NANSEMOND RIVER HIGH,510371002218,2015,AP mathematics,,,0,0.04,0.04,0.13,0.25,0.47,0.08,1,0,0
VA,SUFFOLK CITY PBLC SCHS,VA,NANSEMOND RIVER HIGH,510371002218,2015,AP science,,,0.04,0.04,0.04,0.08,0.25,0.53,0.04,1,0,0
VA,SUFFOLK CITY PBLC SCHS,VA,NANSEMOND RIVER HIGH,510371002218,2015,Other AP subjects,,,0.02,0.03,0.02,0.08,0.33,0.48,0.03,1,0.02,0
VA,SUFFOLK CITY PBLC SCHS,VA,NANSEMOND RIVER HIGH,510371002218,2015,Enrollment in AP classes,,,0.01,0.04,0.01,0.08,0.33,0.48,0.04,1,0.01,0
VA,SUFFOLK CITY PBLC SCHS,VA,NANSEMOND RIVER HIGH,510371002218,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,SUFFOLK CITY PBLC SCHS,VA,NANSEMOND RIVER HIGH,510371002218,2015,Dual Enrollment,,,0,0,0,0,0,0,0,0,0,0
VA,SUFFOLK CITY PBLC SCHS,VA,NANSEMOND RIVER HIGH,510371002218,2015,Total Enrollment (Secondary Schools),,,0,0.02,0,0.06,0.49,0.38,0.04,1,0.11,0.01
VA,VA BEACH CITY PBLC SCHS,VA,KEMPSVILLE HIGH,510384001694,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,VA BEACH CITY PBLC SCHS,VA,KEMPSVILLE HIGH,510384001694,2015,Self-select,Yes,,,,,,,,,,,
VA,VA BEACH CITY PBLC SCHS,VA,KEMPSVILLE HIGH,510384001694,2015,AP mathematics,,,0,0.16,0,0.05,0.08,0.66,0.05,1,0.05,0
VA,VA BEACH CITY PBLC SCHS,VA,KEMPSVILLE HIGH,510384001694,2015,AP science,,,0,0.09,0,0.04,0.11,0.7,0.06,1,0.06,0
VA,VA BEACH CITY PBLC SCHS,VA,KEMPSVILLE HIGH,510384001694,2015,Other AP subjects,,,0.01,0.09,0.01,0.09,0.13,0.63,0.05,1,0.05,0
VA,VA BEACH CITY PBLC SCHS,VA,KEMPSVILLE HIGH,510384001694,2015,Enrollment in AP classes,,,0.01,0.08,0.01,0.08,0.14,0.63,0.06,1,0.05,0
VA,VA BEACH CITY PBLC SCHS,VA,KEMPSVILLE HIGH,510384001694,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,VA BEACH CITY PBLC SCHS,VA,KEMPSVILLE HIGH,510384001694,2015,Dual Enrollment,,,0,0,0,0,0.05,0.45,0.05,0.55,0.11,0
VA,VA BEACH CITY PBLC SCHS,VA,KEMPSVILLE HIGH,510384001694,2015,Total Enrollment (Secondary Schools),,,0,0.04,0,0.1,0.21,0.59,0.06,1,0.16,0.01
VA,VA BEACH CITY PBLC SCHS,VA,SALEM HIGH,510384002166,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,VA BEACH CITY PBLC SCHS,VA,SALEM HIGH,510384002166,2015,Self-select,Yes,,,,,,,,,,,
VA,VA BEACH CITY PBLC SCHS,VA,SALEM HIGH,510384002166,2015,AP mathematics,,,0,0.19,0,0.1,0.15,0.47,0.1,1,0.02,0
VA,VA BEACH CITY PBLC SCHS,VA,SALEM HIGH,510384002166,2015,AP science,,,0,0.12,0,0.12,0.21,0.48,0.07,1,0.03,0
