Lea State,LEA,School State,School,ID,Year,Category,Total,With State Certification,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total Students,SWD (IDEA-Eligible),LEP
VA,PRINCE WILLIAM CO PBLC SCHS,VA,T CLAY WOOD ELEM,510313002852,2015,Teachers employed during both the current and previous school year,46.00,,,,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,T CLAY WOOD ELEM,510313002852,2015,High-School Counselors,2.00,,,,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,T CLAY WOOD ELEM,510313002852,2015,Total enrollment,,,2.00,82.00,4.00,136.00,118.00,541.00,49.00,932.00,101.00,85.00
VA,PRINCE WILLIAM CO PBLC SCHS,VA,RONALD WILSON REAGAN MIDDLE,510313002858,2015,Classroom Teachers,70.50,65.50,,,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,RONALD WILSON REAGAN MIDDLE,510313002858,2015,Classroom teachers in their first year of teaching,1.00,,,,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,RONALD WILSON REAGAN MIDDLE,510313002858,2015,Classroom teachers in their second year of teaching,2.00,,,,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,RONALD WILSON REAGAN MIDDLE,510313002858,2015,Teachers absent more than 10 days of the school year,23.00,,,,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,RONALD WILSON REAGAN MIDDLE,510313002858,2015,Teachers employed during current school year,71.00,,,,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,RONALD WILSON REAGAN MIDDLE,510313002858,2015,Teachers employed during both the current and previous school year,63.00,,,,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,RONALD WILSON REAGAN MIDDLE,510313002858,2015,High-School Counselors,4.00,,,,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,RONALD WILSON REAGAN MIDDLE,510313002858,2015,Total enrollment,,,7.00,139.00,0.00,151.00,109.00,763.00,109.00,1278.00,134.00,40.00
VA,PRINCE WILLIAM CO PBLC SCHS,VA,HAYMARKET ELEM,510313002968,2015,Classroom Teachers,41.30,39.30,,,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,HAYMARKET ELEM,510313002968,2015,Classroom teachers in their first year of teaching,2.00,,,,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,HAYMARKET ELEM,510313002968,2015,Classroom teachers in their second year of teaching,3.00,,,,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,HAYMARKET ELEM,510313002968,2015,Teachers absent more than 10 days of the school year,13.00,,,,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,HAYMARKET ELEM,510313002968,2015,Teachers employed during current school year,42.00,,,,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,HAYMARKET ELEM,510313002968,2015,Teachers employed during both the current and previous school year,30.00,,,,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,HAYMARKET ELEM,510313002968,2015,High-School Counselors,1.60,,,,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,HAYMARKET ELEM,510313002968,2015,Total enrollment,,,2.00,97.00,2.00,85.00,97.00,379.00,43.00,705.00,71.00,85.00
VA,PRINCE WILLIAM CO PBLC SCHS,VA,CHRIS YUNG ELEM,510313003021,2015,Classroom Teachers,40.60,39.60,,,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,CHRIS YUNG ELEM,510313003021,2015,Classroom teachers in their first year of teaching,3.00,,,,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,CHRIS YUNG ELEM,510313003021,2015,Classroom teachers in their second year of teaching,1.00,,,,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,CHRIS YUNG ELEM,510313003021,2015,Teachers absent more than 10 days of the school year,9.00,,,,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,CHRIS YUNG ELEM,510313003021,2015,Teachers employed during current school year,41.00,,,,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,CHRIS YUNG ELEM,510313003021,2015,Teachers employed during both the current and previous school year,0.00,,,,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,CHRIS YUNG ELEM,510313003021,2015,High-School Counselors,1.60,,,,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,CHRIS YUNG ELEM,510313003021,2015,Total enrollment,,,4.00,79.00,0.00,193.00,109.00,241.00,58.00,684.00,59.00,184.00
VA,PULASKI CO PBLC SCHS,VA,CRITZER ELEM,510315001330,2015,Classroom Teachers,34.00,34.00,,,,,,,,,,
VA,PULASKI CO PBLC SCHS,VA,CRITZER ELEM,510315001330,2015,Classroom teachers in their first year of teaching,4.00,,,,,,,,,,,
VA,PULASKI CO PBLC SCHS,VA,CRITZER ELEM,510315001330,2015,Classroom teachers in their second year of teaching,4.00,,,,,,,,,,,
VA,PULASKI CO PBLC SCHS,VA,CRITZER ELEM,510315001330,2015,Teachers absent more than 10 days of the school year,17.00,,,,,,,,,,,
VA,PULASKI CO PBLC SCHS,VA,CRITZER ELEM,510315001330,2015,Teachers employed during current school year,34.00,,,,,,,,,,,
VA,PULASKI CO PBLC SCHS,VA,CRITZER ELEM,510315001330,2015,Teachers employed during both the current and previous school year,30.00,,,,,,,,,,,
VA,PULASKI CO PBLC SCHS,VA,CRITZER ELEM,510315001330,2015,High-School Counselors,1.00,,,,,,,,,,,
VA,PULASKI CO PBLC SCHS,VA,CRITZER ELEM,510315001330,2015,Total enrollment,,,2.00,0.00,0.00,13.00,37.00,352.00,25.00,429.00,71.00,4.00
VA,PULASKI CO PBLC SCHS,VA,DUBLIN ELEM,510315001332,2015,Classroom Teachers,37.00,37.00,,,,,,,,,,
VA,PULASKI CO PBLC SCHS,VA,DUBLIN ELEM,510315001332,2015,Classroom teachers in their first year of teaching,0.00,,,,,,,,,,,
VA,PULASKI CO PBLC SCHS,VA,DUBLIN ELEM,510315001332,2015,Classroom teachers in their second year of teaching,3.00,,,,,,,,,,,
VA,PULASKI CO PBLC SCHS,VA,DUBLIN ELEM,510315001332,2015,Teachers absent more than 10 days of the school year,13.00,,,,,,,,,,,
VA,PULASKI CO PBLC SCHS,VA,DUBLIN ELEM,510315001332,2015,Teachers employed during current school year,37.00,,,,,,,,,,,
VA,PULASKI CO PBLC SCHS,VA,DUBLIN ELEM,510315001332,2015,Teachers employed during both the current and previous school year,34.00,,,,,,,,,,,
VA,PULASKI CO PBLC SCHS,VA,DUBLIN ELEM,510315001332,2015,High-School Counselors,1.00,,,,,,,,,,,
VA,PULASKI CO PBLC SCHS,VA,DUBLIN ELEM,510315001332,2015,Total enrollment,,,0.00,4.00,0.00,10.00,22.00,394.00,37.00,467.00,50.00,4.00
VA,PULASKI CO PBLC SCHS,VA,DUBLIN MIDDLE,510315001333,2015,Classroom Teachers,40.00,40.00,,,,,,,,,,
VA,PULASKI CO PBLC SCHS,VA,DUBLIN MIDDLE,510315001333,2015,Classroom teachers in their first year of teaching,9.00,,,,,,,,,,,
VA,PULASKI CO PBLC SCHS,VA,DUBLIN MIDDLE,510315001333,2015,Classroom teachers in their second year of teaching,5.00,,,,,,,,,,,
VA,PULASKI CO PBLC SCHS,VA,DUBLIN MIDDLE,510315001333,2015,Teachers absent more than 10 days of the school year,11.00,,,,,,,,,,,
VA,PULASKI CO PBLC SCHS,VA,DUBLIN MIDDLE,510315001333,2015,Teachers employed during current school year,40.00,,,,,,,,,,,
VA,PULASKI CO PBLC SCHS,VA,DUBLIN MIDDLE,510315001333,2015,Teachers employed during both the current and previous school year,31.00,,,,,,,,,,,
VA,PULASKI CO PBLC SCHS,VA,DUBLIN MIDDLE,510315001333,2015,High-School Counselors,2.00,,,,,,,,,,,
VA,PULASKI CO PBLC SCHS,VA,DUBLIN MIDDLE,510315001333,2015,Total enrollment,,,4.00,2.00,0.00,19.00,22.00,433.00,25.00,505.00,89.00,7.00
VA,STAFFORD CO PBLC SCHS,VA,GRAFTON VILLAGE ELEM,510366001598,2015,Classroom Teachers,37.00,37.00,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,GRAFTON VILLAGE ELEM,510366001598,2015,Classroom teachers in their first year of teaching,2.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,GRAFTON VILLAGE ELEM,510366001598,2015,Classroom teachers in their second year of teaching,2.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,GRAFTON VILLAGE ELEM,510366001598,2015,Teachers absent more than 10 days of the school year,22.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,GRAFTON VILLAGE ELEM,510366001598,2015,Teachers employed during current school year,37.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,GRAFTON VILLAGE ELEM,510366001598,2015,Teachers employed during both the current and previous school year,33.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,GRAFTON VILLAGE ELEM,510366001598,2015,High-School Counselors,1.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,GRAFTON VILLAGE ELEM,510366001598,2015,Total enrollment,,,4.00,7.00,0.00,61.00,46.00,466.00,31.00,615.00,62.00,22.00
VA,STAFFORD CO PBLC SCHS,VA,HARTWOOD ELEM,510366001599,2015,Classroom Teachers,37.00,37.00,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,HARTWOOD ELEM,510366001599,2015,Classroom teachers in their first year of teaching,1.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,HARTWOOD ELEM,510366001599,2015,Classroom teachers in their second year of teaching,3.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,HARTWOOD ELEM,510366001599,2015,Teachers absent more than 10 days of the school year,23.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,HARTWOOD ELEM,510366001599,2015,Teachers employed during current school year,37.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,HARTWOOD ELEM,510366001599,2015,Teachers employed during both the current and previous school year,40.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,HARTWOOD ELEM,510366001599,2015,High-School Counselors,1.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,HARTWOOD ELEM,510366001599,2015,Total enrollment,,,2.00,19.00,0.00,61.00,85.00,337.00,49.00,553.00,56.00,37.00
VA,STAFFORD CO PBLC SCHS,VA,STAFFORD ELEM,510366001600,2015,Classroom Teachers,41.00,41.00,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,STAFFORD ELEM,510366001600,2015,Classroom teachers in their first year of teaching,6.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,STAFFORD ELEM,510366001600,2015,Classroom teachers in their second year of teaching,0.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,STAFFORD ELEM,510366001600,2015,Teachers absent more than 10 days of the school year,27.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,STAFFORD ELEM,510366001600,2015,Teachers employed during current school year,41.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,STAFFORD ELEM,510366001600,2015,Teachers employed during both the current and previous school year,41.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,STAFFORD ELEM,510366001600,2015,High-School Counselors,1.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,STAFFORD ELEM,510366001600,2015,Total enrollment,,,2.00,25.00,2.00,112.00,103.00,412.00,70.00,726.00,80.00,46.00
VA,STAFFORD CO PBLC SCHS,VA,STAFFORD MIDDLE,510366001601,2015,Classroom Teachers,52.00,52.00,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,STAFFORD MIDDLE,510366001601,2015,Classroom teachers in their first year of teaching,19.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,STAFFORD MIDDLE,510366001601,2015,Classroom teachers in their second year of teaching,5.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,STAFFORD MIDDLE,510366001601,2015,Teachers absent more than 10 days of the school year,33.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,STAFFORD MIDDLE,510366001601,2015,Teachers employed during current school year,52.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,STAFFORD MIDDLE,510366001601,2015,Teachers employed during both the current and previous school year,35.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,STAFFORD MIDDLE,510366001601,2015,High-School Counselors,2.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,STAFFORD MIDDLE,510366001601,2015,Total enrollment,,,4.00,37.00,0.00,163.00,217.00,304.00,58.00,783.00,86.00,100.00
VA,STAFFORD CO PBLC SCHS,VA,STAFFORD SR. HIGH,510366001602,2015,Classroom Teachers,127.00,127.00,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,STAFFORD SR. HIGH,510366001602,2015,Classroom teachers in their first year of teaching,11.50,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,STAFFORD SR. HIGH,510366001602,2015,Classroom teachers in their second year of teaching,12.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,STAFFORD SR. HIGH,510366001602,2015,Teachers absent more than 10 days of the school year,76.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,STAFFORD SR. HIGH,510366001602,2015,Teachers employed during current school year,127.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,STAFFORD SR. HIGH,510366001602,2015,Teachers employed during both the current and previous school year,128.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,STAFFORD SR. HIGH,510366001602,2015,High-School Counselors,5.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,STAFFORD SR. HIGH,510366001602,2015,Total enrollment,,,7.00,49.00,2.00,190.00,310.00,1246.00,142.00,1946.00,170.00,112.00
VA,STAFFORD CO PBLC SCHS,VA,T. BENTON GAYLE MIDDLE,510366001603,2015,Classroom Teachers,58.00,58.00,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,T. BENTON GAYLE MIDDLE,510366001603,2015,Classroom teachers in their first year of teaching,4.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,T. BENTON GAYLE MIDDLE,510366001603,2015,Classroom teachers in their second year of teaching,2.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,T. BENTON GAYLE MIDDLE,510366001603,2015,Teachers absent more than 10 days of the school year,26.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,T. BENTON GAYLE MIDDLE,510366001603,2015,Teachers employed during current school year,58.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,T. BENTON GAYLE MIDDLE,510366001603,2015,Teachers employed during both the current and previous school year,55.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,T. BENTON GAYLE MIDDLE,510366001603,2015,High-School Counselors,2.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,T. BENTON GAYLE MIDDLE,510366001603,2015,Total enrollment,,,0.00,37.00,2.00,112.00,208.00,454.00,73.00,886.00,86.00,52.00
VA,STAFFORD CO PBLC SCHS,VA,WINDING CREEK ELEM,510366001634,2015,Classroom Teachers,43.50,43.50,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,WINDING CREEK ELEM,510366001634,2015,Classroom teachers in their first year of teaching,8.50,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,WINDING CREEK ELEM,510366001634,2015,Classroom teachers in their second year of teaching,5.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,WINDING CREEK ELEM,510366001634,2015,Teachers absent more than 10 days of the school year,32.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,WINDING CREEK ELEM,510366001634,2015,Teachers employed during current school year,44.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,WINDING CREEK ELEM,510366001634,2015,Teachers employed during both the current and previous school year,42.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,WINDING CREEK ELEM,510366001634,2015,High-School Counselors,2.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,WINDING CREEK ELEM,510366001634,2015,Total enrollment,,,4.00,25.00,4.00,121.00,124.00,463.00,64.00,805.00,89.00,46.00
VA,STAFFORD CO PBLC SCHS,VA,COLONIAL FORGE HIGH,510366001923,2015,Classroom Teachers,129.00,129.00,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,COLONIAL FORGE HIGH,510366001923,2015,Classroom teachers in their first year of teaching,12.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,COLONIAL FORGE HIGH,510366001923,2015,Classroom teachers in their second year of teaching,8.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,COLONIAL FORGE HIGH,510366001923,2015,Teachers absent more than 10 days of the school year,70.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,COLONIAL FORGE HIGH,510366001923,2015,Teachers employed during current school year,129.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,COLONIAL FORGE HIGH,510366001923,2015,Teachers employed during both the current and previous school year,128.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,COLONIAL FORGE HIGH,510366001923,2015,High-School Counselors,6.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,COLONIAL FORGE HIGH,510366001923,2015,Total enrollment,,,7.00,76.00,10.00,262.00,469.00,1060.00,160.00,2044.00,143.00,82.00
VA,STAFFORD CO PBLC SCHS,VA,ANDREW G. WRIGHT MIDDLE,510366001978,2015,Classroom Teachers,54.50,54.50,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,ANDREW G. WRIGHT MIDDLE,510366001978,2015,Classroom teachers in their first year of teaching,12.50,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,ANDREW G. WRIGHT MIDDLE,510366001978,2015,Classroom teachers in their second year of teaching,4.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,ANDREW G. WRIGHT MIDDLE,510366001978,2015,Teachers absent more than 10 days of the school year,24.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,ANDREW G. WRIGHT MIDDLE,510366001978,2015,Teachers employed during current school year,55.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,ANDREW G. WRIGHT MIDDLE,510366001978,2015,Teachers employed during both the current and previous school year,53.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,ANDREW G. WRIGHT MIDDLE,510366001978,2015,High-School Counselors,2.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,ANDREW G. WRIGHT MIDDLE,510366001978,2015,Total enrollment,,,2.00,22.00,4.00,154.00,124.00,532.00,58.00,896.00,77.00,58.00
VA,STAFFORD CO PBLC SCHS,VA,NORTH STAFFORD HIGH,510366001979,2015,Classroom Teachers,114.00,114.00,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,NORTH STAFFORD HIGH,510366001979,2015,Classroom teachers in their first year of teaching,10.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,NORTH STAFFORD HIGH,510366001979,2015,Classroom teachers in their second year of teaching,10.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,NORTH STAFFORD HIGH,510366001979,2015,Teachers absent more than 10 days of the school year,61.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,NORTH STAFFORD HIGH,510366001979,2015,Teachers employed during current school year,114.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,NORTH STAFFORD HIGH,510366001979,2015,Teachers employed during both the current and previous school year,115.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,NORTH STAFFORD HIGH,510366001979,2015,High-School Counselors,4.50,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,NORTH STAFFORD HIGH,510366001979,2015,Total enrollment,,,7.00,49.00,4.00,409.00,391.00,736.00,106.00,1702.00,164.00,217.00
VA,STAFFORD CO PBLC SCHS,VA,GARRISONVILLE ELEM,510366002084,2015,Classroom Teachers,39.00,39.00,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,GARRISONVILLE ELEM,510366002084,2015,Classroom teachers in their first year of teaching,5.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,GARRISONVILLE ELEM,510366002084,2015,Classroom teachers in their second year of teaching,4.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,GARRISONVILLE ELEM,510366002084,2015,Teachers absent more than 10 days of the school year,29.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,GARRISONVILLE ELEM,510366002084,2015,Teachers employed during current school year,39.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,GARRISONVILLE ELEM,510366002084,2015,Teachers employed during both the current and previous school year,39.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,GARRISONVILLE ELEM,510366002084,2015,High-School Counselors,1.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,GARRISONVILLE ELEM,510366002084,2015,Total enrollment,,,4.00,19.00,2.00,115.00,49.00,343.00,52.00,584.00,71.00,55.00
VA,STAFFORD CO PBLC SCHS,VA,WIDEWATER ELEM,510366002106,2015,Classroom Teachers,46.50,46.50,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,WIDEWATER ELEM,510366002106,2015,Classroom teachers in their first year of teaching,12.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,WIDEWATER ELEM,510366002106,2015,Classroom teachers in their second year of teaching,7.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,WIDEWATER ELEM,510366002106,2015,Teachers absent more than 10 days of the school year,36.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,WIDEWATER ELEM,510366002106,2015,Teachers employed during current school year,47.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,WIDEWATER ELEM,510366002106,2015,Teachers employed during both the current and previous school year,54.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,WIDEWATER ELEM,510366002106,2015,High-School Counselors,2.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,WIDEWATER ELEM,510366002106,2015,Total enrollment,,,4.00,28.00,4.00,199.00,181.00,310.00,55.00,781.00,68.00,133.00
VA,STAFFORD CO PBLC SCHS,VA,ROCKHILL ELEM,510366002135,2015,Classroom Teachers,38.50,38.50,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,ROCKHILL ELEM,510366002135,2015,Classroom teachers in their first year of teaching,3.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,ROCKHILL ELEM,510366002135,2015,Classroom teachers in their second year of teaching,3.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,ROCKHILL ELEM,510366002135,2015,Teachers absent more than 10 days of the school year,20.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,ROCKHILL ELEM,510366002135,2015,Teachers employed during current school year,39.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,ROCKHILL ELEM,510366002135,2015,Teachers employed during both the current and previous school year,40.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,ROCKHILL ELEM,510366002135,2015,High-School Counselors,1.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,ROCKHILL ELEM,510366002135,2015,Total enrollment,,,2.00,13.00,4.00,88.00,121.00,316.00,43.00,587.00,74.00,34.00
VA,STAFFORD CO PBLC SCHS,VA,PARK RIDGE ELEM,510366002201,2015,Classroom Teachers,43.00,43.00,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,PARK RIDGE ELEM,510366002201,2015,Classroom teachers in their first year of teaching,10.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,PARK RIDGE ELEM,510366002201,2015,Classroom teachers in their second year of teaching,2.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,PARK RIDGE ELEM,510366002201,2015,Teachers absent more than 10 days of the school year,34.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,PARK RIDGE ELEM,510366002201,2015,Teachers employed during current school year,43.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,PARK RIDGE ELEM,510366002201,2015,Teachers employed during both the current and previous school year,39.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,PARK RIDGE ELEM,510366002201,2015,High-School Counselors,1.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,PARK RIDGE ELEM,510366002201,2015,Total enrollment,,,4.00,31.00,4.00,142.00,151.00,385.00,64.00,781.00,95.00,55.00
VA,STAFFORD CO PBLC SCHS,VA,KATE WALLER BARRETT ELEM,510366002320,2015,Classroom Teachers,51.50,51.50,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,KATE WALLER BARRETT ELEM,510366002320,2015,Classroom teachers in their first year of teaching,10.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,KATE WALLER BARRETT ELEM,510366002320,2015,Classroom teachers in their second year of teaching,5.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,KATE WALLER BARRETT ELEM,510366002320,2015,Teachers absent more than 10 days of the school year,33.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,KATE WALLER BARRETT ELEM,510366002320,2015,Teachers employed during current school year,51.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,KATE WALLER BARRETT ELEM,510366002320,2015,Teachers employed during both the current and previous school year,52.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,KATE WALLER BARRETT ELEM,510366002320,2015,High-School Counselors,2.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,KATE WALLER BARRETT ELEM,510366002320,2015,Total enrollment,,,4.00,25.00,7.00,181.00,181.00,277.00,88.00,763.00,80.00,79.00
VA,STAFFORD CO PBLC SCHS,VA,MARGARET BRENT ELEM,510366002463,2015,Classroom Teachers,46.00,46.00,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,MARGARET BRENT ELEM,510366002463,2015,Classroom teachers in their first year of teaching,6.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,MARGARET BRENT ELEM,510366002463,2015,Classroom teachers in their second year of teaching,4.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,MARGARET BRENT ELEM,510366002463,2015,Teachers absent more than 10 days of the school year,32.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,MARGARET BRENT ELEM,510366002463,2015,Teachers employed during current school year,46.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,MARGARET BRENT ELEM,510366002463,2015,Teachers employed during both the current and previous school year,47.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,MARGARET BRENT ELEM,510366002463,2015,High-School Counselors,1.00,,,,,,,,,,,
VA,STAFFORD CO PBLC SCHS,VA,MARGARET BRENT ELEM,510366002463,2015,Total enrollment,,,2.00,22.00,4.00,94.00,100.00,565.00,85.00,872.00,101.00,25.00
VA,JACKSON RIVER TECH CTR,VA,JACKSON RIVER TECH CTR,510000402016,2015,Classroom Teachers,2.00,2.00,,,,,,,,,,
